"","PLAYER","FIELD_GOALS_MADE","FIELD_GOALS_ATT","FREE_THROWS_MADE","FREE_THROWS_ATT","TOTAL_POINTS","OFFENSIVE_REBOUNDS","DEFENSIVE_REBOUNDS","REBOUNDS","ASSISTS","PERSONAL_FOULS","DISQUALIFICATIONS","STEALS","TURNOVERS","BLOCKED_SHOTS","THREE_POINT_MADE","THREE_POINT_ATT","PLUS_MINUS","TWO_POINT_MADE","TWO_POINT_ATT","POSITION","MINUTES_PLAYED","FGPCNT","THREEPCNT","FTPCNT","AST2TRNVR","eFGPCNT","TSPCNT","FTAPERFGA","ORBPCNT","DRBPCNT","TRBPCNT","ASTPCNT","STLPCNT","BLKPCNT","TOVPCNT","USGPCNT"
"247","Julius Randle",5.63533012680367,13.1438565806734,3.03804110188019,4.25010931351115,14.4661128115435,2.70747704416266,10.3419326628771,13.0494097070398,2.26672496720595,3.80935723655444,0.0314822912111937,0.834280717096633,2.34543069523393,0.456493222562309,0.157411456055969,0.566681241801487,-10.7197201574115,5.47791867074771,12.5771753388719,"PF",27.890243902439,0.42874251497006,0.277777777777778,0.714814814814815,0.966442953020134,0.434730538922156,0.482,0.00323,0.078,0.32,0.195,0.11,0.012,0.01,0.135,0.212
"248","Justin Anderson",3.96894409937888,9.78260869565218,2.45962732919255,3.07453416149068,11.6273291925466,1.00621118012422,6.37267080745342,7.37888198757764,1.62111801242236,2.51552795031056,0,1.06211180124224,1.3416149068323,1.39751552795031,1.22981366459627,4.63975155279503,0.279503105590062,2.73913043478261,5.14285714285714,"SG",7.85365853658537,0.405714285714286,0.265060240963855,0.8,1.20833333333333,0.468571428571429,0.522,0.00314,0.031,0.193,0.112,0.068,0.015,0.032,0.108,0.158
"249","Justin Harper",4.11428571428571,10.2857142857143,1.02857142857143,2.05714285714286,13.3714285714286,0,1.02857142857143,1.02857142857143,0,3.08571428571429,0,1.02857142857143,2.05714285714286,0,4.11428571428571,9.25714285714286,-32.9142857142857,0,1.02857142857143,"PF",3.5,0.4,0.444444444444444,0.5,0,0.6,0.597,0.002,0,0.032,0.016,0,0.014,0,0.155,0.16
"250","Justin Holiday",4.11428571428571,10.6597402597403,1.26233766233766,1.72987012987013,11.174025974026,0.561038961038961,3.64675324675325,4.20779220779221,2.61818181818182,2.85194805194805,0,1.4961038961039,1.82337662337662,0.888311688311688,1.68311688311688,4.90909090909091,-4.16103896103896,2.43116883116883,5.75064935064935,"SG",9.05882352941176,0.385964912280702,0.342857142857143,0.72972972972973,1.43589743589744,0.464912280701754,0.489,0.00162,0.017,0.105,0.062,0.107,0.021,0.018,0.138,0.162
"251","Justise Winslow",3.13813142601699,7.43495753240948,1.28743853375056,1.88287885561019,8.07867679928476,1.30353151542244,5.181940098346,6.48547161376844,1.89897183728207,2.96110862762629,0,1.09432275368797,1.52883325882879,0.418417523468932,0.514975413500223,1.86678587393831,1.7863209655789,2.62315601251676,5.56817165847117,"SF",27.280487804878,0.422077922077922,0.275862068965517,0.683760683760684,1.24210526315789,0.456709956709957,0.489,0.00253,0.042,0.158,0.102,0.074,0.016,0.009,0.156,0.125
"252","Jusuf Nurkic",6.64716636197441,15.926873857404,4.0146252285192,6.51553930530165,17.308957952468,4.27787934186472,7.23948811700183,11.5173674588665,2.63254113345521,5.9890310786106,0,1.57952468007313,3.61974405850091,2.89579524680073,0,0.197440585009141,-0.460694698354662,6.64716636197441,15.7294332723949,"C",6.67073170731707,0.417355371900826,0,0.616161616161616,0.727272727272727,0.417355371900826,0.46,0.00409,0.129,0.227,0.177,0.123,0.022,0.065,0.161,0.272
"253","K.J. McDaniels",4.38655462184874,10.890756302521,3.63025210084034,4.53781512605042,13.4621848739496,2.42016806722689,3.9327731092437,6.35294117647059,1.51260504201681,4.53781512605042,0,1.05882352941176,2.57142857142857,0.907563025210084,1.05882352941176,3.78151260504202,11.3445378151261,3.32773109243697,7.10924369747899,"SG",2.90243902439024,0.402777777777778,0.28,0.8,0.588235294117647,0.451388888888889,0.522,0.00417,0.075,0.123,0.099,0.065,0.015,0.021,0.166,0.187
"254","Karl-Anthony Towns",8.58450972911103,15.836703548264,3.06295307134681,3.77718428080885,20.6440289965662,3.14536436474628,8.63945059137734,11.7848149561236,2.211369706219,3.36512781381152,0.0137352155665776,0.796642502861503,2.51354444868371,1.89545974818771,0.412056466997329,1.20869896985883,-1.79931323922167,8.1724532621137,14.6280045784052,"C",31.9634146341463,0.542064180398959,0.340909090909091,0.810909090909091,0.879781420765027,0.555073720728534,0.59,0.00239,0.102,0.275,0.19,0.113,0.011,0.043,0.126,0.249
"255","Kawhi Leonard",8.33095338093238,16.4804703905922,4.41495170096598,5.04997900041999,23.0272994540109,1.43637127257455,6.01763964720706,7.4540109197816,2.81226375472491,2.01091978160437,0,1.93532129357413,1.58756824863503,1.0734985300294,1.95044099118018,4.39983200335993,9.87316253674927,6.38051238975221,12.0806383872323,"SF",29.0365853658537,0.505504587155963,0.443298969072165,0.874251497005988,1.77142857142857,0.564678899082569,0.616,0.00306,0.047,0.184,0.118,0.13,0.028,0.023,0.078,0.258
"256","Keith Appling",2.66666666666667,10.6666666666667,2.66666666666667,2.66666666666667,8,0,1.33333333333333,1.33333333333333,1.33333333333333,6.66666666666667,0,1.33333333333333,4,0,0,4,18.6666666666667,2.66666666666667,6.66666666666667,"PG",2.45454545454545,0.25,0,1,0.333333333333333,0.25,0.338,0.0025,0,0.042,0.021,0.05,0.019,0,0.253,0.195
"257","Kelly Olynyk",6.5243553008596,14.3381088825215,2.4756446991404,3.30085959885387,17.7163323782235,1.8567335243553,5.38968481375358,7.24641833810888,2.70773638968481,4.20343839541547,0.0773638968481375,1.34097421203438,1.90830945558739,0.851002865329513,2.1919770773639,5.41547277936963,5.621776504298,4.3323782234957,8.92263610315186,"C",17.0243902439024,0.455035971223022,0.404761904761905,0.75,1.41891891891892,0.531474820143885,0.561,0.0023,0.054,0.162,0.107,0.119,0.018,0.018,0.108,0.209
"258","Kelly Oubre Jr.",4.81426448736999,11.2867756315007,1.65824665676077,2.62109955423477,12.6240713224369,1.33729569093611,5.77711738484398,7.11441307578009,0.695393759286776,5.34918276374443,0,1.17682020802377,1.81872213967311,0.37444279346211,1.33729569093611,4.2258543833581,-2.51411589895988,3.47696879643388,7.06092124814265,"SF",8.20731707317073,0.42654028436019,0.316455696202532,0.63265306122449,0.382352941176471,0.485781990521327,0.507,0.00232,0.041,0.184,0.111,0.028,0.016,0.008,0.128,0.174
"259","Kemba Walker",7.08769497400347,16.6086655112652,4.62946273830156,5.46551126516465,21.0759098786828,0.698786828422877,3.75597920277296,4.45476603119584,5.25337954939341,1.38509532062392,0,1.57227036395147,2.13379549393414,0.486655112651646,2.27105719237435,6.11438474870017,2.98232235701906,4.81663778162912,10.494280762565,"PG",35.1829268292683,0.426746806912096,0.371428571428571,0.84703196347032,2.46198830409357,0.49511645379414,0.554,0.00329,0.021,0.115,0.068,0.257,0.022,0.011,0.101,0.265
"260","Kendall Marshall",3.8796992481203,10.6466165413534,0.81203007518797,1.17293233082707,10.015037593985,0.180451127819549,2.34586466165414,2.52631578947368,6.58646616541353,2.70676691729323,0,1.44360902255639,3.8796992481203,0.180451127819549,1.44360902255639,4.42105263157895,-10.2857142857143,2.43609022556391,6.22556390977444,"PG",4.86585365853659,0.364406779661017,0.326530612244898,0.692307692307692,1.69767441860465,0.432203389830508,0.449,0.0011,0.005,0.073,0.038,0.284,0.02,0.004,0.258,0.183
"261","Kendrick Perkins",2.65682656826568,4.98154981549816,0.730627306273063,1.66051660516605,6.04428044280443,1.66051660516605,6.84132841328413,8.50184501845018,2.0590405904059,4.25092250922509,0,0.730627306273063,2.72324723247232,0.730627306273063,0,0,-5.11439114391144,2.65682656826568,4.98154981549816,"C",6.60975609756098,0.533333333333333,0,0.44,0.75609756097561,0.533333333333333,0.529,0.00333,0.049,0.218,0.131,0.079,0.01,0.017,0.323,0.104
"262","Kenneth Faried",7.40365350618739,13.2799057159694,2.88509133765468,4.70948733058338,17.713612256924,4.98526812021214,7.34001178550383,12.325279905716,1.67589864466706,3.58515026517384,0,0.678845020624632,1.9304655274013,1.27283441367118,0.0212139068945197,0.0424278137890395,-2.31231585150265,7.38243959929287,13.2374779021803,"PF",20.6951219512195,0.557507987220447,0.5,0.612612612612613,0.868131868131868,0.558306709265176,0.577,0.00355,0.151,0.23,0.19,0.081,0.009,0.029,0.112,0.21
"263","Kent Bazemore",5.53048487758041,12.5300048007681,2.12578012481997,2.60969755160826,15.0705712914066,0.483917426788286,6.06625060009601,6.5501680268843,2.95535285645703,3.04176668266923,0.0345655304848776,1.693710993759,2.38502160345655,0.656745079212674,1.88382141142583,5.27124339894383,1.31349015842535,3.64666346615458,7.25876140182429,"SF",25.4024390243902,0.441379310344828,0.357377049180328,0.814569536423841,1.23913043478261,0.516551724137931,0.551,0.00208,0.015,0.18,0.099,0.127,0.023,0.014,0.148,0.2
"264","Kentavious Caldwell-Pope",5.20186446755109,12.3915381857297,2.38795267120832,2.94299031911079,14.2631767658659,0.90354965937612,2.73646468268196,3.64001434205808,1.78128361419864,2.15561133022589,0,1.41986375044819,1.35532448906418,0.219433488705629,1.4714951595554,4.76299749013983,2.2330584438867,3.7303693079957,7.62854069558982,"SG",34.0121951219512,0.419791666666667,0.308943089430894,0.81140350877193,1.31428571428571,0.479166666666667,0.521,0.00238,0.026,0.086,0.055,0.078,0.02,0.005,0.09,0.182
"265","Kevin Durant",9.75087310826543,19.2922002328289,6.24447031431898,6.9569266589057,28.3445867287544,0.628637951105937,7.59953434225844,8.22817229336438,5.0430733410943,1.91385331781141,0.0139697322467986,0.963911525029104,3.49243306169965,1.18742724097788,2.59837019790454,6.71944121071013,9.0244470314319,7.15250291036089,12.5727590221187,"SF",31.4268292682927,0.505430847212165,0.386694386694387,0.897590361445783,1.444,0.572773352643012,0.634,0.00361,0.02,0.218,0.124,0.242,0.013,0.025,0.135,0.306
"266","Kevin Garnett",3.48387096774194,7.41935483870968,0.903225806451613,1.35483870967742,7.87096774193548,0.967741935483871,8.70967741935484,9.67741935483871,4,4.51612903225806,0,1.80645161290323,1.03225806451613,0.645161290322581,0,0.0645161290322581,3.61290322580645,3.48387096774194,7.35483870967742,"PF",6.80487804878049,0.469565217391304,0,0.666666666666667,3.875,0.469565217391304,0.491,0.00183,0.032,0.279,0.157,0.164,0.025,0.015,0.114,0.113
"267","Kevin Love",6.07425742574257,14.509900990099,3.83168316831683,4.66336633663366,18.3267326732673,2.21287128712871,9.1039603960396,11.3168316831683,2.74752475247525,2.36138613861386,0,0.861386138613861,2.10891089108911,0.608910891089109,2.34653465346535,6.51980198019802,6.35643564356436,3.72772277227723,7.99009900990099,"PF",29.5609756097561,0.418628454452405,0.359908883826879,0.821656050955414,1.30281690140845,0.499488229273286,0.553,0.00321,0.07,0.284,0.178,0.122,0.012,0.014,0.113,0.234
"268","Kevin Martin",5.13815187557182,13.80054894785,5.03934126258005,5.66514181152791,16.9295516925892,0.461116193961574,3.16193961573651,3.62305580969808,1.91033851784081,2.73376029277219,0,0.856358645928637,1.77859103385178,0.0988106129917658,1.61390667886551,4.47941445562672,-4.0512351326624,3.52424519670631,9.32113449222324,"SG",14.0128205128205,0.372315035799523,0.360294117647059,0.88953488372093,1.07407407407407,0.430787589498807,0.52,0.00411,0.015,0.1,0.058,0.082,0.012,0.002,0.098,0.226
"269","Kevin Seraphin",5.70566037735849,13.9245283018868,1.29056603773585,1.5622641509434,12.7018867924528,2.10566037735849,6.45283018867924,8.55849056603773,3.19245283018868,4.55094339622641,0,0.543396226415094,2.92075471698113,2.44528301886792,0,0.135849056603774,-5.84150943396226,5.70566037735849,13.788679245283,"C",6.46341463414634,0.409756097560976,0,0.826086956521739,1.09302325581395,0.409756097560976,0.435,0.00112,0.065,0.195,0.131,0.148,0.008,0.052,0.167,0.222
"270","Kevon Looney",6.85714285714286,12,0,0,15.4285714285714,6.85714285714286,10.2857142857143,17.1428571428571,0,3.42857142857143,0,0,1.71428571428571,0,1.71428571428571,3.42857142857143,-37.7142857142857,5.14285714285714,8.57142857142857,"SF",0.25609756097561,0.571428571428571,0.5,0,0,0.642857142857143,0.643,0,0.218,0.291,0.256,0,0,0,0.125,0.165
"271","Khris Middleton",6.39299474605954,14.4,3.49281961471103,3.93415061295972,18.0819614711033,0.554816112084063,3.25323992994746,3.80805604203152,4.17373029772329,2.5723292469352,0.0126094570928196,1.65183887915937,2.26970227670753,0.239579684763573,1.8031523642732,4.55201401050788,-0.403502626970228,4.58984238178634,9.84798598949212,"SG",34.8170731707317,0.443957968476357,0.39612188365651,0.887820512820513,1.83888888888889,0.506567425569177,0.56,0.00273,0.018,0.102,0.06,0.189,0.023,0.006,0.123,0.23
"272","Kirk Hinrich",2.8,7.37142857142857,0.857142857142857,0.914285714285714,7.82857142857143,0.457142857142857,3.54285714285714,4,4.17142857142857,3.65714285714286,0.0571428571428571,0.857142857142857,1.71428571428571,0.114285714285714,1.37142857142857,3.54285714285714,0.742857142857143,1.42857142857143,3.82857142857143,"SG",7.9746835443038,0.37984496124031,0.387096774193548,0.9375,2.43333333333333,0.472868217054264,0.504,0.00124,0.014,0.102,0.059,0.16,0.012,0.002,0.181,0.116
"273","Klay Thompson",8.80721533258174,18.7508455467869,2.61104847801578,2.98985343855693,23.9594137542277,0.473506200676437,3.6662908680947,4.13979706877114,2.24577226606539,2.05636978579481,0,0.811724915445321,1.86696730552424,0.662908680947012,3.73393461104848,8.79368658399098,11.3235625704622,5.07328072153326,9.95715896279594,"SG",32.4512195121951,0.46969696969697,0.424615384615385,0.873303167420814,1.20289855072464,0.569264069264069,0.597,0.00159,0.015,0.103,0.062,0.098,0.011,0.014,0.085,0.263
"274","Kobe Bryant",7.69908651262762,21.5303600214938,4.48790972595379,5.43578721117679,22.4588930682429,0.793121977431488,3.98495432563138,4.77807630306287,3.55937667920473,2.22461042450296,0,1.1993551853842,2.4954325631381,0.251477700161204,2.57281031703385,9.03385276732939,-11.0069854916711,5.12627619559377,12.4965072541644,"SF",22.6951219512195,0.35759209344115,0.284796573875803,0.825622775800712,1.42635658914729,0.417340521114106,0.469,0.00252,0.023,0.123,0.071,0.191,0.017,0.005,0.094,0.322
"275","Kosta Koufos",5.70584284754869,10.734721289456,1.37810611148422,2.51443922095366,12.7897918065816,4.0859637340497,6.14103425117529,10.226997985225,0.797850906648758,4.47280053727334,0.0241773002014775,0.9670920080591,1.16051040967092,1.69241101410342,0,0,-5.51242444593687,5.70584284754869,10.734721289456,"C",18.1585365853659,0.531531531531532,0,0.548076923076923,0.6875,0.531531531531532,0.54,0.00234,0.124,0.184,0.154,0.033,0.013,0.038,0.089,0.154
"276","Kostas Papanikolaou",2.93877551020408,8.08163265306122,1.10204081632653,1.71428571428571,8.20408163265306,0.979591836734694,3.91836734693878,4.89795918367347,1.95918367346939,2.93877551020408,0,1.59183673469388,2.57142857142857,0.612244897959184,1.22448979591837,3.91836734693878,-1.10204081632653,1.71428571428571,4.16326530612245,"SF",9.1875,0.363636363636364,0.3125,0.642857142857143,0.761904761904762,0.439393939393939,0.464,0.00212,0.03,0.123,0.075,0.078,0.022,0.014,0.225,0.139
"277","Kris Humphries",5.21052631578947,12.7033492822967,2.88516746411483,3.61722488038277,14.7703349282297,2.45454545454545,6.93301435406699,9.38755980861244,1.55023923444976,4.04784688995215,0.0430622009569378,0.688995215311005,1.63636363636364,0.990430622009569,1.46411483253589,4.65071770334928,-4.43540669856459,3.74641148325359,8.05263157894737,"PF",10.5822784810127,0.410169491525424,0.314814814814815,0.797619047619048,0.947368421052632,0.467796610169492,0.517,0.00285,0.075,0.215,0.144,0.066,0.009,0.022,0.103,0.195
"278","Kristaps Porzingis",6.556640625,15.57421875,3.533203125,4.21875,18.0703125,2.3203125,6.92578125,9.24609375,1.65234375,3.603515625,0.03515625,0.931640625,2.126953125,2.35546875,1.423828125,4.271484375,0.17578125,5.1328125,11.302734375,"PF",24.9756097560976,0.420993227990971,0.333333333333333,0.8375,0.776859504132231,0.466704288939052,0.518,0.00271,0.071,0.207,0.14,0.078,0.013,0.05,0.109,0.246
"279","Kyle Anderson",3.98396150761828,8.51643945469126,1.78989574979952,2.39615076182839,10.1042502004812,0.721732157177225,6.32237369687249,7.04410585404972,3.55092221331195,2.80032076984763,0,1.73215717722534,1.70328789093825,0.837209302325581,0.346431435445068,1.06816359262229,5.83159582999198,3.63753007217322,7.44827586206897,"SG",15.2073170731707,0.467796610169492,0.324324324324324,0.746987951807229,2.08474576271186,0.488135593220339,0.528,0.00281,0.024,0.194,0.112,0.137,0.025,0.018,0.151,0.144
"280","Kyle Korver",4.01665278934221,9.24729392173189,0.6744379683597,0.80932556203164,11.0757701915071,0.209825145711907,3.68692756036636,3.89675270607827,2.45795170691091,2.41298917568693,0,0.8992506244796,1.46877601998335,0.524562864279767,2.36802664446295,5.95004163197336,6.41465445462115,1.64862614487927,3.29725228975853,"SG",29.2926829268293,0.434359805510535,0.397984886649874,0.833333333333333,1.6734693877551,0.562398703403566,0.578,0.00088,0.007,0.109,0.059,0.099,0.012,0.011,0.133,0.137
"281","Kyle Lowry",6.46056782334385,15.1167192429022,5.02208201892744,6.19558359621451,20.6182965299685,0.694006309148265,3.91167192429022,4.60567823343849,6.23343848580442,2.66246056782334,0.0126182965299685,1.99369085173502,2.8391167192429,0.429022082018927,2.67507886435331,6.90220820189275,4.74447949526814,3.78548895899054,8.21451104100946,"PG",34.7926829268293,0.427378964941569,0.387568555758684,0.810590631364562,2.19555555555556,0.515859766277129,0.578,0.0041,0.022,0.123,0.073,0.299,0.029,0.01,0.137,0.261
"282","Kyle O'Quinn",6.10249671484888,12.8199737187911,2.17608409986859,2.83837056504599,14.6176084099869,3.59526938239159,8.23127463863338,11.826544021025,3.40604467805519,5.06176084099869,0,0.946123521681997,2.88567674113009,2.31800262812089,0.236530880420499,1.0407358738502,-2.79106438896189,5.86596583442838,11.7792378449409,"C",9.28048780487805,0.476014760147601,0.227272727272727,0.766666666666667,1.18032786885246,0.485239852398524,0.52,0.00221,0.11,0.245,0.179,0.159,0.013,0.049,0.17,0.212
"283","Kyle Singler",3.14954221770092,8.09359104781282,1.06205493387589,1.61139369277721,8.45981688708037,1.83112919633774,3.33265513733469,5.16378433367243,0.878942014242116,4.39471007121058,0,1.09867751780264,1.17192268565615,0.329603255340793,1.09867751780264,3.55239064089522,-0.805696846388606,2.05086469989827,4.5412004069176,"SF",11.9878048780488,0.389140271493213,0.309278350515464,0.659090909090909,0.75,0.457013574660633,0.481,0.00199,0.059,0.096,0.079,0.032,0.015,0.007,0.117,0.119
"284","Kyrie Irving",8.51891891891892,19.0054054054054,3.65405405405405,4.12972972972973,22.5081081081081,0.951351351351352,2.44324324324324,3.39459459459459,5.40540540540541,2.31351351351351,0,1.21081081081081,2.68108108108108,0.389189189189189,1.81621621621622,5.66486486486487,4.45405405405405,6.7027027027027,13.3405405405405,"PG",20.3048780487805,0.448236632536974,0.320610687022901,0.884816753926702,2.01612903225806,0.496018202502844,0.54,0.00217,0.03,0.076,0.053,0.266,0.017,0.009,0.114,0.295
"285","Lamar Patterson",2.55837563451777,7.30964467005076,1.46192893401015,2.01015228426396,7.6751269035533,0.365482233502538,4.20304568527919,4.56852791878173,3.56345177664975,4.11167512690355,0,0.822335025380711,2.10152284263959,0.182741116751269,1.09644670050761,4.47715736040609,3.01522842639594,1.46192893401015,2.83248730964467,"SG",4.80487804878049,0.35,0.244897959183673,0.727272727272727,1.69565217391304,0.425,0.468,0.00275,0.011,0.124,0.069,0.136,0.011,0.004,0.204,0.128
"286","LaMarcus Aldridge",8.53805309734513,16.646017699115,4.12566371681416,4.81061946902655,21.2017699115044,2.80353982300885,7.26371681415929,10.0672566371681,1.75221238938053,2.40530973451327,0,0.605309734513274,1.57699115044248,1.29026548672566,0,0.254867256637168,8.10796460176991,8.53805309734513,16.3911504424779,"PF",27.5609756097561,0.512918660287081,0,0.857615894039735,1.11111111111111,0.512918660287081,0.565,0.00289,0.092,0.222,0.159,0.081,0.009,0.028,0.078,0.259
"287","Lance Stephenson",5.98687089715536,12.4463894967177,2.28446389496718,2.91466083150985,15.0459518599562,1.05032822757112,4.80525164113786,5.85557986870897,3.49234135667396,3.54485776805252,0.0262582056892779,1.12910284463895,2.46827133479212,0.236323851203501,0.787746170678337,2.04814004376368,-1.68052516411379,5.19912472647702,10.398249452954,"SG",16.719512195122,0.481012658227848,0.384615384615385,0.783783783783784,1.41489361702128,0.512658227848101,0.548,0.00234,0.032,0.151,0.091,0.162,0.016,0.006,0.152,0.202
"288","Lance Thomas",4.62661596958175,10.4577946768061,2.79239543726236,3.25779467680608,13.2501901140684,0.930798479087453,2.65551330798479,3.58631178707224,1.45095057034221,2.98403041825095,0.0547528517110266,0.602281368821293,1.56045627376426,0.191634980988593,1.20456273764259,2.98403041825095,-1.17718631178707,3.42205323193916,7.47376425855513,"SF",16.0365853658537,0.442408376963351,0.403669724770642,0.857142857142857,0.929824561403509,0.5,0.557,0.00312,0.029,0.08,0.054,0.064,0.009,0.004,0.116,0.169
"289","Langston Galloway",4.09251968503937,10.4173228346457,1.52362204724409,2.01968503937008,11.0728346456693,0.761811023622047,4.34055118110236,5.10236220472441,3.66732283464567,3.13582677165354,0.0354330708661417,1.36417322834646,1.08070866141732,0.389763779527559,1.36417322834646,3.96850393700787,-1.86023622047244,2.72834645669291,6.4488188976378,"SG",24.780487804878,0.392857142857143,0.34375,0.754385964912281,3.39344262295082,0.458333333333333,0.49,0.00194,0.023,0.13,0.077,0.157,0.019,0.008,0.087,0.156
"290","Larry Nance Jr.",4.48580441640379,8.51735015772871,0.908517350157729,1.33438485804416,9.90851735015773,2.86750788643533,5.99053627760252,8.85804416403785,1.24921135646688,3.5205047318612,0,1.53312302839117,1.16403785488959,0.652996845425868,0.028391167192429,0.28391167192429,-2.72555205047319,4.45741324921136,8.23343848580442,"PF",15.4634146341463,0.526666666666667,0.1,0.680851063829787,1.07317073170732,0.528333333333333,0.544,0.00157,0.083,0.186,0.133,0.057,0.021,0.014,0.113,0.126
"291","Lavoy Allen",4.2948157401624,8.31980012492192,1.03435352904435,1.64147407870081,9.62398500936914,3.64272329793879,5.89131792629607,9.53404122423485,1.70893191755153,3.3054341036852,0.0224859462835728,0.584634603372892,1.55153029356652,0.944409743910056,0,0,4.2948157401624,4.2948157401624,8.31980012492192,"PF",19.5243902439024,0.516216216216216,0,0.63013698630137,1.10144927536232,0.516216216216216,0.532,0.00197,0.111,0.178,0.145,0.071,0.008,0.021,0.146,0.13
"292","Leandro Barbosa",5.70528266913809,12.3447636700649,1.73493975903614,2.06858202038925,14.4467099165894,0.934198331788693,2.96941612604263,3.90361445783133,2.73586654309546,3.56997219647822,0,1.46802594995366,1.76830398517146,0.333642261353105,1.30120481927711,3.67006487488415,1.36793327154773,4.40407784986098,8.67469879518072,"SG",13.1585365853659,0.462162162162162,0.354545454545454,0.838709677419355,1.54716981132075,0.514864864864865,0.545,0.00168,0.03,0.084,0.058,0.106,0.02,0.007,0.118,0.181
"293","LeBron James",9.79040590405904,18.810332103321,4.7690036900369,6.52250922509225,25.5055350553506,1.47453874538745,6.0309963099631,7.50553505535055,6.82804428044281,1.89963099630996,0,1.38154981549816,3.30774907749078,0.650922509225092,1.15571955719557,3.74612546125461,8.20959409594096,8.63468634686347,15.0642066420664,"SF",33.0487804878049,0.520480225988701,0.308510638297872,0.731160896130346,2.06425702811245,0.551200564971751,0.588,0.00347,0.047,0.188,0.118,0.36,0.02,0.015,0.132,0.314
"294","Lorenzo Brown",4.8,15,1.8,2.4,12,0,4.2,4.2,6.6,2.4,0,1.8,5.4,0.6,0.6,4.8,-18,4.2,10.2,"PG",2.85714285714286,0.32,0.125,0.75,1.22222222222222,0.34,0.374,0.0016,0,0.128,0.062,0.28,0.024,0.013,0.252,0.249
"295","Lou Williams",5.33124018838305,13.0549450549451,6.63108320251177,7.98744113029827,19.3657770800628,0.583987441130298,2.59968602825746,3.18367346938776,3.14599686028257,2.01569858712716,0.0188383045525903,1.1679748822606,2.01569858712716,0.357927786499215,2.07221350078493,6.02825745682888,-7.51648351648352,3.25902668759812,7.02668759811617,"SG",23.3048780487805,0.408369408369408,0.34375,0.830188679245283,1.5607476635514,0.487734487734488,0.584,0.00612,0.017,0.081,0.048,0.151,0.016,0.008,0.108,0.228
"296","Louis Amundson",3.38613861386139,9.44554455445545,2.4950495049505,4.81188118811881,9.26732673267327,4.0990099009901,4.63366336633663,8.73267326732673,2.13861386138614,7.84158415841584,0.178217821782178,1.06930693069307,2.67326732673267,1.24752475247525,0,0,-8.37623762376238,3.38613861386139,9.44554455445545,"PF",2.46341463414634,0.358490566037736,0,0.518518518518518,0.8,0.358490566037736,0.401,0.00509,0.125,0.137,0.131,0.088,0.015,0.026,0.188,0.177
"297","Luc Richard Mbah a Moute",2.64788732394366,5.83098591549296,0.845070422535211,1.6056338028169,6.50704225352113,1.69014084507042,3.12676056338028,4.8169014084507,0.845070422535211,2.8169014084507,0,1.23943661971831,0.957746478873239,0.535211267605634,0.366197183098592,1.12676056338028,4.36619718309859,2.28169014084507,4.70422535211268,"PF",15.5853658536585,0.454106280193237,0.325,0.526315789473684,0.882352941176471,0.485507246376812,0.498,0.00275,0.052,0.094,0.073,0.033,0.017,0.012,0.128,0.094
"298","Lucas Nogueira",4.44052863436123,6.97797356828194,1.26872246696035,2.37885462555066,10.3083700440529,2.85462555066079,4.44052863436123,7.29515418502203,1.11013215859031,4.59911894273128,0,1.90308370044053,1.74449339207048,1.90308370044053,0.158590308370044,0.475770925110132,3.80616740088106,4.28193832599119,6.50220264317181,"C",2.76829268292683,0.636363636363636,0.333333333333333,0.533333333333333,0.636363636363636,0.647727272727273,0.642,0.00341,0.093,0.14,0.117,0.049,0.028,0.044,0.179,0.124
"299","Luis Montero",4.18604651162791,15.906976744186,2.51162790697674,3.34883720930233,11.7209302325581,0,3.34883720930233,3.34883720930233,0.837209302325581,0.837209302325581,0,0,3.34883720930233,0,0.837209302325581,7.53488372093023,-32.6511627906977,3.34883720930233,8.37209302325581,"SG",0.524390243902439,0.263157894736842,0.111111111111111,0.75,0.25,0.289473684210526,0.337,0.00211,0,0.103,0.052,0.035,0,0,0.162,0.257
"300","Luis Scola",5.92293577981651,13.1669724770642,1.34311926605505,1.84954128440367,14.6201834862385,1.84954128440367,6.07706422018349,7.92660550458716,1.45321100917431,3.91926605504587,0,1.01284403669725,1.49724770642202,0.594495412844037,1.43119266055046,3.54495412844037,-0.572477064220184,4.49174311926606,9.62201834862385,"PF",19.9390243902439,0.449832775919732,0.403726708074534,0.726190476190476,0.970588235294118,0.504180602006689,0.523,0.0014,0.06,0.19,0.126,0.068,0.015,0.014,0.097,0.195
"301","Luke Babbitt",5.185360094451,12.2833530106257,1.65761511216057,2.12514757969303,13.8984651711924,1.06257378984652,5.22786304604486,6.29043683589138,2.25265643447462,3.82526564344746,0,0.467532467532468,0.977567886658796,0.297520661157025,1.87012987012987,4.63282172373081,-1.10507674144038,3.31523022432113,7.65053128689492,"SF",10.3292682926829,0.422145328719723,0.403669724770642,0.78,2.30434782608696,0.498269896193772,0.526,0.00173,0.032,0.167,0.097,0.096,0.006,0.007,0.069,0.175
"302","Luol Deng",5.09561586638831,11.1983298538622,2.17954070981211,2.88601252609603,13.6935281837161,1.62338204592902,5.03549060542797,6.65887265135699,2.10438413361169,1.83382045929019,0,1.11231732776618,1.21753653444676,0.435908141962422,1.32275574112735,3.84801670146138,0.375782881002088,3.77286012526096,7.35031315240083,"SF",29.2073170731707,0.45503355704698,0.34375,0.755208333333333,1.72839506172839,0.514093959731544,0.549,0.00258,0.053,0.154,0.105,0.09,0.016,0.009,0.089,0.174
